subject_id,workflow_id,task,reducer,data.aggregation_version,data.frame0.T4_tool0_points_x,data.frame0.T4_tool0_points_y,data.frame0.T4_tool0_cluster_labels,data.frame0.T4_tool0_clusters_count,data.frame0.T4_tool0_clusters_x,data.frame0.T4_tool0_clusters_y,data.frame0.T4_tool0_clusters_var_x,data.frame0.T4_tool0_clusters_var_y,data.frame0.T4_tool0_clusters_var_x_y
91319075,24257,T4,point_reducer_dbscan,4.1.0,"[362.75, 453.75]","[363.9666748046875, 472.9666748046875]","[-1, -1]",,,,,,
91319076,24257,T4,point_reducer_dbscan,4.1.0,"[366.33746337890625, 279.71258544921875, 369.88787841796875, 278.60235595703125, 365.75, 278.75, 366.75, 278.75, 279.74664306640625, 369.63232421875]","[364.86712646484375, 299.4999084472656, 362.104736328125, 298.5228271484375, 358.9666748046875, 296.9666748046875, 363.9666748046875, 299.9666748046875, 298.7120361328125, 355.792724609375]","[0, 1, 0, 1, -1, 1, 0, 1, 1, -1]","[3, 5]","[367.658447265625, 279.11231689453126]","[363.64617919921875, 298.73362426757814]","[3.770319063216448, 0.3213248129934072]","[1.984737891703844, 1.318654237128794]","[-2.6702728886157274, 0.1868053188547492]"
91319077,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319078,24257,T4,point_reducer_dbscan,4.1.0,"[364.75, 276.75, 276.75, 410.75]","[359.9666748046875, 358.9666748046875, 417.9666748046875, 407.9666748046875]","[-1, -1, -1, -1]",,,,,,
91319079,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319080,24257,T4,point_reducer_dbscan,4.1.0,"[308.3125, 365.3125, 312.3125, 361.75, 302.75, 308.75, 373.75, 363.0188903808594, 305.47625732421875, 309.6193542480469, 365.75, 310.75, 307.75]","[359.75, 363.75, 312.75, 364.9666748046875, 355.9666748046875, 314.9666748046875, 298.9666748046875, 361.8782958984375, 360.9576416015625, 310.32012939453125, 363.9666748046875, 360.9666748046875, 359.9666748046875]","[0, 1, 2, 1, -1, 2, -1, 1, 0, 2, 1, 0, 0]","[4, 4, 3]","[308.0721893310547, 363.95784759521484, 310.22728474934894]","[360.4102478027344, 363.6404113769531, 312.67893473307294]","[4.690362715162337, 3.6010416779511916, 3.4500361833100515]","[0.41397838170329726, 1.6608277099827924, 5.401383766283592]","[0.01775299198925495, -0.18015606670329967, -0.8987337139745554]"
91319081,24257,T4,point_reducer_dbscan,4.1.0,"[364.3125, 368.3125, 420.3125, 360.75, 423.75, 364.75, 422.75, 417.75, 363.75, 418.75, 364.75, 419.75]","[366.75, 316.75, 365.75, 362.9666748046875, 368.9666748046875, 318.9666748046875, 301.9666748046875, 366.9666748046875, 362.9666748046875, 367.9666748046875, 364.9666748046875, 367.9666748046875]","[0, -1, 1, 0, 1, -1, -1, 1, 0, 1, 0, 1]","[4, 5]","[363.390625, 420.0625]","[364.4125061035156, 367.52333984375]","[3.2666015625, 5.20703125]","[3.3172789849340916, 1.482729437947273]","[2.0688343048095703, 1.3614578247070312]"
91319082,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319083,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319084,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319085,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319086,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319087,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319088,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319089,24257,T4,point_reducer_dbscan,4.1.0,"[364.062255859375, 361.1924743652344, 364.1264953613281, 362.8163757324219, 360.75, 360.75, 364.3013916015625, 362.3882141113281, 318.8631896972656, 361.8125, 361.8125, 298.8125]","[363.923828125, 296.00567626953125, 364.4159240722656, 292.3600769042969, 291.9666748046875, 357.9666748046875, 363.923828125, 295.049072265625, 271.6125183105469, 292.75, 361.75, 273.75]","[0, 1, 0, 1, 1, 0, 0, 1, -1, 1, 0, -1]","[5, 5]","[363.0105285644531, 361.7919128417969]","[362.39605102539065, 293.6263000488281]","[2.6407753517851233, 0.7126080266200007]","[7.196212122403085, 3.2028226897120478]","[4.154946542344987, -0.04098576847463849]"
91319090,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319091,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319092,24257,T4,point_reducer_dbscan,4.1.0,"[364.3125, 374.3125, 401.3125, 366.75, 481.75]","[361.75, 297.75, 258.75, 362.9666748046875, 125.96666717529297]","[-1, -1, -1, -1, -1]",,,,,,
91319093,24257,T4,point_reducer_dbscan,4.1.0,"[362.7840270996094, 392.0906066894531, 671.29833984375]","[361.8280944824219, 338.2398681640625, 66.66024780273438]","[-1, -1, -1]",,,,,,
91319094,24257,T4,point_reducer_dbscan,4.1.0,"[401.3125, 365.3125, 399.3125, 360.2568359375, 409.9736328125, 398.75, 363.75, 365.75, 405.75, 402.71771240234375, 360.988525390625]","[345.75, 360.75, 364.75, 362.7989807128906, 344.3853454589844, 338.9666748046875, 364.9666748046875, 358.9666748046875, 347.9666748046875, 345.2742614746094, 361.9659118652344]","[0, 1, -1, 1, -1, -1, 1, 1, 0, 0, 1]","[3, 5]","[403.26007080078125, 363.211572265625]","[346.33031209309894, 361.8896484375]","[5.1434660367667675, 6.204955327510834]","[2.0648439790432653, 5.035841495264322]","[2.8886920530349016, -2.753423573449254]"
91319095,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319096,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319097,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319098,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319099,24257,T4,point_reducer_dbscan,4.1.0,[358.75],[359.9666748046875],[-1],,,,,,
91319100,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319101,24257,T4,point_reducer_dbscan,4.1.0,"[365.1148986816406, 421.691162109375, 463.84600830078125, 367.3125, 476.3125, 419.8923034667969, 365.71014404296875]","[359.1297302246094, 473.6134338378906, 433.8991394042969, 363.75, 467.75, 472.0039978027344, 361.86322021484375]","[0, -1, -1, 0, -1, -1, 0]",[3],[366.0458475748698],[361.5809834798177],[1.291885534611841],[5.396466380295654],[2.467316835808257]
91319102,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319103,24257,T4,point_reducer_dbscan,4.1.0,"[362.0981750488281, 380.9721984863281, 363.75, 381.75]","[363.71966552734375, 391.3401184082031, 365.9666748046875, 390.9666748046875]","[-1, -1, -1, -1]",,,,,,
91319104,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319105,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319106,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319107,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319108,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319109,24257,T4,point_reducer_dbscan,4.1.0,"[371.3125, 299.3125, 252.3125, 326.3125, 369.55224609375, 281.91455078125, 312.97601318359375, 694.5883178710938, 629.1373901367188, 359.7964782714844, 226.297607421875, 313.30206298828125, 421.9425048828125, 336.75, 296.75, 314.75, 264.75, 197.75, 320.75, 700.75, 618.75]","[364.75, 336.75, 360.75, 374.75, 363.12335205078125, 342.0459289550781, 45.85264587402344, 307.6564636230469, 535.07080078125, 371.08514404296875, 346.68707275390625, 59.89467239379883, 161.16969299316406, 347.9666748046875, 334.9666748046875, 43.96665954589844, 335.9666748046875, 383.9666748046875, 51.96665954589844, 306.9666748046875, 535.9666748046875]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",,,,,,
91319110,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319111,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319112,24257,T4,point_reducer_dbscan,4.1.0,"[362.896240234375, 330.7254333496094, 157.66867065429688, 363.1488342285156, 435.4248046875, 419.4815673828125, 363.9395446777344, 335.3984375, 363.1657409667969, 331.78466796875]","[364.6764221191406, 413.70916748046875, 345.1520690917969, 364.86712646484375, 359.552734375, 390.3763122558594, 366.4817199707031, 415.7381896972656, 362.9660339355469, 414.49298095703125]","[0, 1, -1, 0, -1, -1, 0, 1, 0, 1]","[4, 3]","[363.28759002685547, 332.6361796061198]","[364.7478256225586, 414.6467793782552]","[0.20409996396241087, 6.003045998824139]","[2.066834125900641, 1.046973254842063]","[0.4529733964397261, 2.468628169192622]"
91319113,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319114,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319115,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319116,24257,T4,point_reducer_dbscan,4.1.0,"[364.3125, 322.3125, 363.75, 313.75, 292.75, 363.29296875, 320.7265625, 314.328125, 289.5110168457031, 359.6612243652344, 315.5516357421875, 363.7334289550781, 319.8257751464844, 369.0843505859375, 316.4717102050781]","[363.75, 370.75, 363.9666748046875, 368.9666748046875, 281.9666748046875, 363.55078125, 368.8984375, 337.63671875, 286.3290100097656, 351.164794921875, 363.91937255859375, 363.6942443847656, 364.55517578125, 363.923828125, 370.6199951171875]","[0, 1, 0, 1, -1, 0, 1, -1, -1, -1, 1, 0, 1, 0, 1]","[5, 6]","[364.83464965820315, 318.1063639322917]","[363.7771057128906, 367.9516092936198]","[5.774632545374335, 11.138006344313425]","[0.029071847163140777, 8.934561756874123]","[0.21805806811898945, 1.9857622730235265]"
91319117,24257,T4,point_reducer_dbscan,4.1.0,"[369.75, 439.75, 394.75, 368.8125, 391.8125, 439.8125]","[365.9666748046875, 444.9666748046875, 448.9666748046875, 364.75, 448.75, 446.75]","[-1, -1, -1, -1, -1, -1]",,,,,,
91319118,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319119,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319120,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319121,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319122,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319123,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319124,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319125,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319126,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319127,24257,T4,point_reducer_dbscan,4.1.0,"[308.00018310546875, 121.76176452636719, 73.94379425048828, 165.8046417236328, 219.91444396972656, 276.5409851074219]","[142.92959594726562, 83.78630828857422, 43.5185432434082, 106.43692779541016, 72.46099853515625, 73.71936798095703]","[-1, -1, -1, -1, -1, -1]",,,,,,
91319128,24257,T4,point_reducer_dbscan,4.1.0,"[353.3125, 374.3125, 367.3125, 404.3125, 374.06707763671875, 405.3702392578125, 353.81207275390625, 361.4017028808594, 352.3140563964844, 375.7506103515625, 404.44842529296875, 295.396728515625, 351.5994567871094, 365.16143798828125, 374.5505065917969, 407.9338684082031, 349.4951171875, 382.8218078613281, 407.9580383300781]","[327.75, 393.75, 356.75, 368.75, 389.9591064453125, 366.4817199707031, 332.41650390625, 362.1142578125, 325.7637023925781, 390.3337707519531, 365.94061279296875, 362.1142578125, 326.4961242675781, 360.9226989746094, 390.13311767578125, 366.13885498046875, 328.2747497558594, 389.279541015625, 370.6391906738281]","[0, 1, 3, 2, 1, 2, 0, 3, 0, 1, 2, -1, 0, 3, 1, 2, 0, -1, 2]","[5, 4, 5, 3]","[352.106640625, 374.67017364501953, 406.0046142578125, 364.6252136230469]","[328.1402160644531, 391.0439987182617, 367.59007568359374, 359.9289855957031]","[2.8707267477177085, 0.5577729706807683, 3.30632339483127, 8.950033073313534]","[6.701965166535229, 3.277854072783763, 4.174437096621841, 7.934415179304779]","[1.7029913651756943, -0.3239750190793226, 1.1159264215733855, -7.527119911741465]"
91319129,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319130,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319131,24257,T4,point_reducer_dbscan,4.1.0,[362.0317687988281],[361.9659118652344],[-1],,,,,,
91319132,24257,T4,point_reducer_dbscan,4.1.0,"[382.75, 363.75, 362.75, 381.75]","[332.9666748046875, 362.9666748046875, 364.9666748046875, 333.9666748046875]","[-1, -1, -1, -1]",,,,,,
91319133,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319134,24257,T4,point_reducer_dbscan,4.1.0,"[362.7842712402344, 279.4595642089844, 453.982177734375, 519.5921630859375, 552.3971557617188, 363.9127502441406, 281.5393981933594, 452.66339111328125, 516.9677734375, 283.8606262207031, 458.18670654296875, 520.6798095703125, 364.03955078125, 364.11822509765625, 456.9656677246094, 519.5594482421875, 282.74627685546875, 513.75, 455.75, 364.75, 271.75]","[363.5237731933594, 345.80908203125, 370.7408752441406, 362.2115783691406, 350.4017639160156, 361.2621765136719, 339.4731140136719, 368.1709289550781, 361.2621765136719, 343.8537292480469, 371.45458984375, 362.1845703125, 362.7249755859375, 363.0091552734375, 369.2685241699219, 360.9226989746094, 341.101318359375, 364.9666748046875, 369.9666748046875, 365.9666748046875, 339.9666748046875]","[0, 3, 1, 2, -1, 0, 3, 1, 2, 3, 1, 2, 0, 0, 1, 2, 3, 2, 1, 0, -1]","[5, 5, 5, 4]","[363.92095947265625, 455.50958862304685, 518.1098388671875, 281.9014663696289]","[363.29735107421874, 369.9203186035156, 362.3095397949219, 342.55931091308594]","[0.5081033376045525, 4.944687156192959, 7.803977559506893, 3.5486638684912273]","[2.9322905412875118, 1.6286626155488193, 2.5264693940989673, 7.962294911655286]","[0.46189588122069836, 1.72382166236639, -3.2163197631016374, -1.8379881324556966]"
91319135,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319136,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319137,24257,T4,point_reducer_dbscan,4.1.0,"[350.2502746582031, 381.9834899902344, 371.5921325683594]","[341.5436706542969, 357.40252685546875, 368.68463134765625]","[-1, -1, -1]",,,,,,
91319138,24257,T4,point_reducer_dbscan,4.1.0,"[360.75, 420.75, 336.75, 365.75, 400.75, 418.75, 363.75]","[360.9666748046875, 410.9666748046875, 489.9666748046875, 510.9666748046875, 523.9666748046875, 573.9666748046875, 361.9666748046875]","[-1, -1, -1, -1, -1, -1, -1]",,,,,,
91319139,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319140,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319141,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319142,24257,T4,point_reducer_dbscan,4.1.0,[362.75],[360.9666748046875],[-1],,,,,,
91319143,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319144,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319145,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319146,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319147,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319148,24257,T4,point_reducer_dbscan,4.1.0,"[605.75, 281.75]","[427.9666748046875, 336.9666748046875]","[-1, -1]",,,,,,
91319149,24257,T4,point_reducer_dbscan,4.1.0,"[363.9877624511719, 404.36260986328125]","[364.691650390625, 377.84747314453125]","[-1, -1]",,,,,,
91319150,24257,T4,point_reducer_dbscan,4.1.0,"[363.8810729980469, 383.453857421875, 362.25, 79.25, 539.25, 567.25, 723.25, 732.25]","[362.8082580566406, 377.8956298828125, 360.9666748046875, 601.9666748046875, 578.9666748046875, 324.9666748046875, 669.9666748046875, 339.9666748046875]","[-1, -1, -1, -1, -1, -1, -1, -1]",,,,,,
91319151,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319152,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319153,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319154,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319155,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319156,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319157,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319158,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319159,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319160,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319161,24257,T4,point_reducer_dbscan,4.1.0,"[366.3125, 331.3125, 428.3125, 463.3125, 367.1014099121094, 330.4319763183594, 428.7485656738281, 463.82366943359375, 329.01373291015625, 369.88787841796875, 430.29071044921875, 464.80657958984375, 461.75, 423.75, 361.75, 329.75]","[362.75, 407.75, 302.75, 254.75, 358.60498046875, 402.7145690917969, 302.8036804199219, 254.4425506591797, 412.0619812011719, 358.4714660644531, 291.7104797363281, 253.10716247558594, 254.9666748046875, 306.9666748046875, 363.9666748046875, 407.9666748046875]","[0, 1, -1, 2, 0, -1, -1, 2, 1, 0, -1, 2, 2, -1, 0, 1]","[4, 3, 4]","[366.26294708251953, 330.02541097005206, 463.4231872558594]","[360.94828033447266, 409.2595520019531, 254.31659698486328]","[11.404097988192612, 1.377970935155948, 1.6286558620631695]","[7.994187373279904, 5.901944055221975, 0.6963451685539136]","[-8.158541849271083, -2.211005697026849, -0.9194514468933145]"
91319162,24257,T4,point_reducer_dbscan,4.1.0,"[362.9700927734375, 398.2639465332031, 460.65838623046875, 497.21270751953125, 363.7274475097656, 398.5007629394531, 454.92535400390625, 498.22796630859375, 399.1409606933594, 464.2403259277344, 497.4633483886719, 363.5252685546875, 401.6744689941406, 364.11822509765625, 464.26824951171875, 454.75, 406.75, 359.75, 494.75]","[364.2121887207031, 321.9856262207031, 258.9609375, 212.32264709472656, 363.66595458984375, 321.675537109375, 263.28265380859375, 211.4507293701172, 322.40234375, 265.2699279785156, 213.03179931640625, 365.27020263671875, 320.2367248535156, 364.0523681640625, 254.5132598876953, 265.9666748046875, 322.9666748046875, 368.9666748046875, 216.96665954589844]","[0, 1, -1, 2, 0, 1, -1, 2, 1, -1, 2, 0, 1, 0, -1, -1, -1, -1, 2]","[4, 4, 4]","[363.5852584838867, 399.39503479003906, 496.9135055541992]","[364.30017852783203, 321.57505798339844, 213.4429588317871]","[0.22876625779705742, 2.446485574978093, 2.2668041055245944]","[0.4707796526296685, 0.8847332128013173, 5.936531828619384]","[-0.07543923325526217, -1.271692920786639, -3.60117536476658]"
91319163,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319164,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319165,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319166,24257,T4,point_reducer_dbscan,4.1.0,[362.75],[360.9666748046875],[-1],,,,,,
91319167,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319168,24257,T4,point_reducer_dbscan,4.1.0,[362.75],[358.9666748046875],[-1],,,,,,
91319169,24257,T4,point_reducer_dbscan,4.1.0,"[363.8463439941406, 392.7803649902344, 368.57025146484375, 343.17919921875, 298.8924560546875, 363.75, 387.75, 416.75, 342.75, 350.75, 299.75, 363.75, 347.75, 301.75, 392.75, 363.3691101074219, 394.2543640136719, 339.2785949707031, 299.7454528808594, 361.909912109375, 394.9123840332031, 367.1711730957031, 340.8648376464844]","[362.49041748046875, 299.8984680175781, 399.6912841796875, 438.66363525390625, 449.8829345703125, 364.566650390625, 292.566650390625, 235.56666564941406, 436.566650390625, 530.566650390625, 449.566650390625, 398.9666748046875, 444.9666748046875, 451.9666748046875, 310.9666748046875, 364.2278747558594, 298.7511291503906, 436.4993591308594, 447.6180725097656, 364.4021301269531, 297.4405517578125, 402.1875915527344, 445.7126159667969]","[0, 1, 2, 3, 4, 0, -1, -1, 3, -1, 4, 2, -1, 4, -1, 0, 1, 3, 4, 0, 1, 2, -1]","[4, 3, 3, 3, 4]","[363.2188415527344, 393.9823710123698, 366.4971415201823, 341.7359313964844, 300.0344772338867]","[363.92176818847656, 298.69671630859375, 400.28185017903644, 437.2432149251302, 449.75858306884766]","[0.8039218454311291, 1.1918614444633324, 6.149444969681403, 4.574929724447429, 1.4705643693450838]","[0.9296955754980445, 1.5125586530193686, 2.855152324152489, 1.51432746121039, 3.1699186721040555]","[-0.3794677093004187, -1.2989811338484287, 1.836597245807449, 1.5959340203553438, 1.4397599170139679]"
91319170,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319171,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319172,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319173,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319174,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319175,24257,T4,point_reducer_dbscan,4.1.0,[364.75],[359.9666748046875],[-1],,,,,,
91319176,24257,T4,point_reducer_dbscan,4.1.0,"[364.3280029296875, 361.6160583496094, 365.16143798828125, 364.11822509765625]","[365.2905578613281, 404.8074645996094, 361.9659118652344, 405.7815856933594]","[-1, -1, -1, -1]",,,,,,
91319177,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319178,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319179,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319180,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319181,24257,T4,point_reducer_dbscan,4.1.0,"[363.3125, 378.3125, 364.75, 377.75, 374.75]","[360.75, 413.75, 363.9666748046875, 412.9666748046875, 417.9666748046875]","[-1, -1, -1, -1, -1]",,,,,,
91319182,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319183,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319184,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319185,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319186,24257,T4,point_reducer_dbscan,4.1.0,"[363.5450744628906, 363.9755554199219, 361.75, 363.75, 363.75, 363.75, 362.75, 363.75, 361.7869873046875, 365.507080078125]","[367.0447082519531, 320.9847412109375, 320.9666748046875, 365.9666748046875, 323.9666748046875, 363.9666748046875, 360.9666748046875, 321.9666748046875, 317.152587890625, 359.6678771972656]","[0, 1, 1, 0, 1, 0, 0, 1, 1, 0]","[5, 5]","[363.8604309082031, 363.00250854492185]","[363.52252197265625, 321.007470703125]","[1.0170874873176219, 1.2776441780850292]","[9.991898020263761, 6.134815964102745]","[-1.234714572550729, 1.9109122341498734]"
91319187,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319188,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91319189,24257,T4,point_reducer_dbscan,4.1.0,"[365.02166748046875, 371.12213134765625, 364.54052734375, 372.19329833984375, 361.75, 371.75, 364.75, 372.75, 364.1399841308594, 372.55462646484375]","[362.1954650878906, 386.0889892578125, 363.4455261230469, 388.7952575683594, 364.9666748046875, 388.9666748046875, 366.9666748046875, 392.9666748046875, 362.8999938964844, 390.9487609863281]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[5, 5]","[364.0404357910156, 372.0740112304687]","[364.09486694335936, 389.553271484375]","[1.7430986352264881, 0.42830995582044123]","[3.616105461772531, 6.629661320988089]","[-0.5666296584531666, 1.5938347518444063]"
